ID,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
W11245,29.0,70,2.5,27.0,overcast,1017.69,2,Winter,7.5,coastal,Cloudy
W11613,29.0,76,7.0,65.0,overcast,1011.84,3,Summer,1.0,inland,Rainy
W7420,37.0,74,12.5,86.0,cloudy,1034.92,3,Autumn,6.0,coastal,Snowy
W12219,40.0,66,3.5,13.0,clear,1018.7,11,Summer,6.5,inland,Sunny
W5149,21.0,62,4.0,39.0,overcast,1018.4,4,Spring,6.0,coastal,Cloudy
W4136,-18.0,44,0.0,10.0,overcast,812.69,6,Autumn,12.0,coastal,Sunny
W9035,17.0,72,9.5,62.0,partly cloudy,999.98,1,Spring,4.5,mountain,Rainy
W13171,30.0,60,17.0,86.0,overcast,992.76,1,Winter,2.0,coastal,Rainy
W1939,20.0,65,3.0,4.0,clear,1013.44,7,Spring,6.0,coastal,Sunny
W6949,4.0,107,5.0,83.0,overcast,980.48,8,Winter,2.0,inland,Snowy
W4281,22.0,50,10.0,47.0,partly cloudy,1006.42,2,Autumn,6.5,inland,Cloudy
W9480,15.0,87,18.5,85.0,overcast,1000.27,2,Winter,4.0,coastal,Rainy
W8706,32.0,75,5.5,43.0,overcast,1014.56,4,Autumn,7.5,coastal,Cloudy
W3663,40.0,23,2.0,19.0,clear,1023.15,7,Spring,7.0,inland,Sunny
W4785,42.0,46,4.0,18.0,clear,1019.67,5,Summer,9.5,mountain,Sunny
W3404,44.0,30,2.0,2.0,clear,1019.88,11,Autumn,5.5,inland,Sunny
W8634,32.0,61,1.0,14.0,partly cloudy,1014.11,1,Winter,8.5,coastal,Cloudy
W5595,26.0,83,9.5,54.0,overcast,1018.87,3,Summer,4.5,mountain,Rainy
W11945,38.0,59,1.5,11.0,partly cloudy,1027.77,5,Summer,7.5,mountain,Sunny
W12155,34.0,57,7.0,14.0,clear,1022.61,8,Spring,5.5,coastal,Sunny
W1937,-18.0,22,15.0,30.0,overcast,863.76,13,Summer,6.0,mountain,Sunny
W11802,39.0,44,5.5,2.0,clear,1017.23,5,Spring,7.0,mountain,Sunny
W11729,38.0,57,8.0,19.0,clear,1012.78,11,Autumn,6.0,inland,Sunny
W6712,22.0,46,9.5,17.0,partly cloudy,1011.02,10,Summer,6.5,mountain,Sunny
W8690,22.0,71,4.5,31.0,overcast,1005.73,2,Winter,7.0,mountain,Cloudy
W2388,25.0,36,8.5,49.0,overcast,1112.3,6,Winter,4.5,inland,Rainy
W12215,43.0,30,4.0,3.0,clear,1014.67,9,Spring,9.0,inland,Sunny
W12213,10.0,74,1.5,23.0,partly cloudy,1006.47,4,Winter,9.0,inland,Cloudy
W5836,28.0,68,5.5,14.0,clear,1016.19,6,Winter,10.0,mountain,Sunny
W10644,39.0,60,5.0,3.0,clear,1013.97,7,Autumn,5.0,inland,Sunny
W5335,16.0,87,7.0,82.0,overcast,1001.69,13,Winter,10.5,mountain,Cloudy
W2418,39.0,30,6.0,17.0,partly cloudy,1018.41,9,Spring,7.5,mountain,Sunny
W12545,9.0,88,19.0,88.0,overcast,1001.62,1,Autumn,1.0,coastal,Rainy
W3275,38.0,48,8.5,3.0,clear,1012.22,8,Autumn,6.0,inland,Sunny
W5899,29.0,85,12.0,76.0,clear,1013.55,10,Autumn,13.5,mountain,Sunny
W1679,25.0,57,4.5,24.0,partly cloudy,1006.4,4,Winter,8.5,coastal,Cloudy
W6155,42.0,52,4.0,13.0,clear,1023.36,6,Winter,5.5,coastal,Sunny
W527,37.0,57,3.5,16.0,clear,1010.9,5,Autumn,9.5,mountain,Sunny
W6473,40.0,32,6.5,15.0,clear,1029.8,6,Autumn,8.5,inland,Sunny
W4239,34.0,62,6.5,14.0,clear,1011.83,8,Spring,6.5,coastal,Sunny
W10617,26.0,82,14.5,96.0,overcast,999.91,8,Winter,0.5,inland,Rainy
W11989,39.0,42,4.0,5.0,clear,1020.05,7,Winter,8.5,mountain,Sunny
W9993,35.0,65,6.5,12.0,clear,1019.49,7,Autumn,6.0,mountain,Sunny
W2915,22.0,56,1.0,13.0,clear,1022.15,7,Spring,10.0,inland,Sunny
W12306,22.0,24,1.5,7.0,clear,1029.6,5,Spring,6.5,mountain,Sunny
W12842,17.0,28,11.0,61.0,overcast,836.11,7,Summer,9.5,mountain,Sunny
W11698,18.0,69,0.5,20.0,overcast,1004.24,4,Spring,5.5,mountain,Cloudy
W9168,27.0,45,8.0,9.0,partly cloudy,1021.3,5,Spring,7.0,inland,Sunny
W1879,32.0,61,11.0,26.0,overcast,1007.59,2,Summer,6.5,coastal,Cloudy
W9500,26.0,95,23.5,81.0,partly cloudy,1005.28,8,Winter,7.5,coastal,Cloudy
W5322,25.0,69,12.5,46.0,partly cloudy,1013.61,4,Autumn,6.0,mountain,Cloudy
W6058,27.0,57,11.5,37.0,partly cloudy,1000.52,4,Summer,7.0,inland,Cloudy
W6568,22.0,68,8.0,22.0,overcast,1001.82,1,Autumn,6.5,mountain,Cloudy
W2954,29.0,29,1.0,10.0,clear,1024.76,6,Spring,7.5,inland,Sunny
W7734,15.0,81,14.0,72.0,overcast,996.8,1,Autumn,2.5,inland,Rainy
W9163,28.0,38,5.0,13.0,partly cloudy,1021.23,11,Winter,7.5,inland,Sunny
W8619,24.0,58,7.5,29.0,overcast,1011.97,3,Spring,7.5,coastal,Cloudy
W9228,29.0,84,12.5,94.0,partly cloudy,1003.01,0,Autumn,3.0,coastal,Rainy
W1672,18.0,53,8.5,68.0,overcast,919.56,4,Summer,6.5,mountain,Sunny
W4600,22.0,73,17.5,73.0,overcast,1001.52,3,Autumn,3.0,coastal,Rainy
W6640,32.0,51,7.0,11.0,clear,1022.43,6,Winter,8.0,inland,Sunny
W10408,27.0,70,8.5,42.0,overcast,1019.32,4,Summer,6.5,mountain,Cloudy
W4608,42.0,25,3.5,7.0,clear,1019.51,11,Summer,5.0,coastal,Sunny
W9338,-4.0,86,12.5,68.0,overcast,986.21,1,Winter,2.0,mountain,Snowy
W5604,32.0,75,14.0,10.0,overcast,1009.31,2,Autumn,6.0,coastal,Cloudy
W4303,24.0,67,14.5,29.0,partly cloudy,1004.16,3,Winter,6.5,mountain,Cloudy
W2043,34.0,72,0.5,24.0,partly cloudy,1007.94,1,Winter,5.5,coastal,Cloudy
W5824,-8.0,90,5.0,95.0,overcast,999.95,0,Winter,3.0,mountain,Snowy
W7100,15.0,65,2.5,44.0,overcast,1008.18,3,Summer,8.0,inland,Cloudy
W9210,19.0,63,12.5,49.0,partly cloudy,1009.04,3,Spring,7.0,mountain,Cloudy
W6419,32.0,31,9.5,18.0,clear,1021.33,5,Spring,8.0,coastal,Sunny
W8711,24.0,60,6.0,64.0,overcast,1017.52,2,Autumn,4.0,coastal,Rainy
W12731,25.0,79,12.0,79.0,partly cloudy,1014.71,0,Summer,4.0,mountain,Rainy
W10850,47.0,71,21.0,82.0,overcast,1009.99,3,Winter,4.0,mountain,Rainy
W4127,32.0,65,5.0,43.0,overcast,1009.08,2,Autumn,8.0,coastal,Cloudy
W4013,25.0,74,9.5,47.0,partly cloudy,1002.32,1,Spring,9.0,inland,Cloudy
W4323,10.0,60,0.5,43.0,partly cloudy,1002.83,4,Spring,7.0,coastal,Cloudy
W12918,15.0,76,10.0,74.0,overcast,1003.34,2,Summer,4.0,inland,Rainy
W13179,0.0,50,11.5,82.0,cloudy,822.4,8,Spring,15.5,coastal,Cloudy
W9987,21.0,69,9.0,18.0,partly cloudy,1013.76,3,Spring,5.5,mountain,Cloudy
W5850,12.0,57,1.5,41.0,partly cloudy,1010.8,2,Autumn,5.5,inland,Cloudy
W9398,30.0,107,5.0,70.0,partly cloudy,1018.29,7,Summer,2.0,inland,Sunny
W5825,30.0,63,5.5,42.0,partly cloudy,1005.58,3,Summer,8.5,inland,Cloudy
W671,21.0,35,1.0,19.0,partly cloudy,1029.78,5,Winter,7.0,mountain,Sunny
W13190,24.0,49,7.5,11.0,clear,1022.86,7,Summer,9.5,inland,Sunny
W7130,33.0,60,4.5,14.0,clear,1026.77,7,Summer,9.5,mountain,Sunny
W7424,36.0,26,7.5,11.0,clear,1029.54,8,Winter,6.5,mountain,Sunny
W9022,27.0,65,7.5,8.0,partly cloudy,1020.55,9,Spring,8.5,mountain,Sunny
W1663,28.0,63,13.5,93.0,overcast,994.29,2,Autumn,3.0,mountain,Rainy
W10373,19.0,73,19.0,90.0,overcast,1005.43,0,Summer,1.5,mountain,Rainy
W11916,21.0,72,24.5,82.0,clear,1023.16,0,Summer,4.5,mountain,Sunny
W8399,13.0,95,13.5,51.0,overcast,991.54,0,Summer,2.5,mountain,Rainy
W12878,40.0,41,5.5,52.0,cloudy,1033.78,14,Autumn,16.0,coastal,Sunny
W4613,28.0,76,13.0,46.0,overcast,1012.64,3,Autumn,5.5,coastal,Cloudy
W11463,13.0,53,3.5,14.0,overcast,1007.83,2,Winter,5.5,mountain,Cloudy
W1027,32.0,24,4.5,19.0,clear,1012.66,5,Spring,8.5,inland,Sunny
W6756,21.0,58,4.0,36.0,overcast,1014.12,2,Summer,8.5,mountain,Cloudy
W2533,39.0,76,25.5,76.0,partly cloudy,1004.76,11,Autumn,1.5,mountain,Cloudy
W1395,-2.0,79,7.5,75.0,overcast,988.72,0,Winter,3.5,mountain,Snowy
W4159,32.0,67,5.5,29.0,partly cloudy,1002.38,4,Autumn,8.0,inland,Cloudy
W9237,-17.0,47,4.5,73.0,partly cloudy,841.01,14,Spring,10.5,inland,Cloudy
W2685,21.0,55,8.0,10.0,clear,1018.15,8,Winter,7.5,inland,Sunny
W5909,31.0,54,1.5,5.0,clear,1025.55,6,Spring,7.0,inland,Sunny
W11472,21.0,80,19.5,73.0,overcast,1007.2,8,Winter,2.5,inland,Rainy
W2555,44.0,51,15.0,71.0,partly cloudy,982.9,5,Autumn,2.5,inland,Rainy
W5034,40.0,53,4.5,67.0,partly cloudy,1143.82,11,Summer,10.5,coastal,Sunny
W13136,27.0,63,1.5,31.0,partly cloudy,1011.62,4,Spring,6.0,mountain,Cloudy
W5270,13.0,22,12.5,48.0,cloudy,991.28,2,Spring,10.0,coastal,Cloudy
W4006,27.0,90,9.5,92.0,clear,1012.38,13,Summer,6.5,inland,Sunny
W6321,17.0,78,10.5,71.0,overcast,992.32,2,Winter,3.5,mountain,Rainy
W7171,23.0,62,11.0,47.0,partly cloudy,1017.3,4,Autumn,7.5,coastal,Cloudy
W12099,11.0,69,8.0,74.0,overcast,1000.42,0,Winter,3.0,coastal,Rainy
W904,30.0,38,5.0,2.0,clear,1018.18,5,Summer,9.5,mountain,Sunny
W3949,1.0,69,5.5,67.0,overcast,989.06,1,Winter,5.0,mountain,Snowy
W12109,34.0,48,8.0,6.0,clear,1020.3,9,Autumn,9.0,coastal,Sunny
W1028,21.0,23,9.0,71.0,partly cloudy,1112.88,11,Summer,2.0,inland,Rainy
W13106,43.0,75,15.0,80.0,partly cloudy,1019.83,5,Autumn,3.0,coastal,Sunny
W1009,26.0,49,9.0,10.0,clear,1021.08,9,Autumn,7.0,coastal,Sunny
W3382,39.0,35,9.5,71.0,cloudy,852.69,13,Autumn,1.0,inland,Cloudy
W12054,15.0,85,9.5,81.0,overcast,996.57,2,Spring,1.5,coastal,Rainy
W3583,11.0,61,9.5,41.0,partly cloudy,1008.3,3,Summer,6.5,mountain,Cloudy
W9469,14.0,94,15.0,73.0,overcast,1010.84,1,Autumn,3.5,mountain,Rainy
W6020,19.0,59,10.5,46.0,partly cloudy,1014.93,1,Spring,7.5,mountain,Cloudy
W10162,21.0,73,2.0,18.0,overcast,1007.03,1,Spring,7.0,coastal,Cloudy
W3123,38.0,50,9.5,98.0,overcast,927.26,5,Spring,7.5,coastal,Rainy
W5971,18.0,58,2.5,18.0,overcast,1015.99,3,Summer,8.5,mountain,Cloudy
W2101,26.0,67,9.0,27.0,partly cloudy,1010.57,4,Summer,6.5,inland,Cloudy
W6556,40.0,21,4.5,11.0,clear,1012.68,7,Spring,9.5,coastal,Sunny
W3238,30.0,54,6.5,16.0,partly cloudy,1004.63,3,Winter,8.5,inland,Cloudy
W7175,-8.0,93,4.5,54.0,overcast,996.23,1,Winter,2.0,mountain,Snowy
W1775,37.0,47,1.0,2.0,clear,1012.77,7,Summer,6.5,mountain,Sunny
W5433,11.0,67,13.5,97.0,overcast,997.48,3,Summer,4.5,mountain,Rainy
W7860,38.0,44,6.0,2.0,clear,1010.46,8,Spring,5.5,inland,Sunny
W3796,26.0,71,2.0,38.0,partly cloudy,1002.85,2,Spring,8.0,inland,Cloudy
W4187,27.0,64,11.0,14.0,overcast,1000.6,3,Spring,5.0,mountain,Cloudy
W3070,25.0,38,1.5,6.0,clear,1027.56,5,Autumn,8.5,inland,Sunny
W12249,27.0,64,6.5,16.0,overcast,1004.15,1,Summer,7.0,mountain,Cloudy
W4372,-15.0,63,3.5,55.0,cloudy,1135.6,8,Spring,9.0,mountain,Rainy
W10732,12.0,90,12.5,77.0,overcast,995.56,0,Spring,2.0,mountain,Rainy
W4528,13.0,62,15.0,61.0,overcast,1004.36,2,Autumn,4.5,coastal,Rainy
W2830,31.0,73,15.0,76.0,partly cloudy,1005.24,10,Spring,2.0,coastal,Rainy
W9982,44.0,40,8.0,19.0,partly cloudy,1022.32,7,Autumn,7.5,coastal,Sunny
W3636,31.0,62,4.5,6.0,partly cloudy,1025.65,7,Spring,7.0,mountain,Sunny
W2655,32.0,56,5.5,3.0,clear,1027.24,7,Autumn,7.5,coastal,Sunny
W11408,4.0,32,3.5,31.0,cloudy,1193.11,6,Winter,14.5,inland,Rainy
W1186,23.0,54,5.0,19.0,clear,1023.24,10,Autumn,6.5,mountain,Sunny
W5238,22.0,77,11.5,94.0,overcast,993.15,2,Summer,4.5,mountain,Rainy
W5389,38.0,24,10.0,17.0,clear,1029.06,7,Summer,5.0,coastal,Sunny
W12973,27.0,56,2.0,1.0,clear,1011.71,5,Summer,7.0,coastal,Sunny
W12569,33.0,77,12.0,65.0,partly cloudy,997.76,1,Autumn,4.5,coastal,Rainy
W12318,16.0,76,9.0,62.0,overcast,1014.72,3,Summer,3.5,mountain,Rainy
W11598,35.0,36,4.0,11.0,clear,1023.49,6,Winter,7.0,inland,Sunny
W8090,39.0,29,6.0,10.0,clear,1013.9,11,Summer,5.5,mountain,Sunny
W9655,14.0,70,16.0,92.0,overcast,1012.86,0,Autumn,4.5,inland,Rainy
W7873,15.0,66,7.0,94.0,cloudy,871.72,5,Winter,19.5,mountain,Sunny
W12464,29.0,105,5.0,101.0,clear,1011.92,0,Autumn,10.5,coastal,Sunny
W5800,32.0,42,6.0,11.0,partly cloudy,1027.6,9,Winter,9.5,coastal,Sunny
W9379,17.0,34,3.5,92.0,overcast,1119.7,4,Summer,4.5,inland,Cloudy
W8225,19.0,73,18.5,80.0,overcast,1008.0,2,Spring,2.5,mountain,Rainy
W3829,21.0,63,9.0,26.0,overcast,1000.92,4,Spring,9.0,mountain,Cloudy
W874,28.0,67,3.0,18.0,clear,1017.89,10,Winter,7.5,inland,Sunny
W11864,4.0,72,18.0,96.0,overcast,994.69,0,Winter,2.5,mountain,Snowy
W8873,0.0,31,14.5,45.0,overcast,1060.43,6,Winter,19.5,coastal,Rainy
W4714,37.0,52,8.0,14.0,clear,1016.28,9,Autumn,5.5,coastal,Sunny
W7317,28.0,75,10.5,39.0,partly cloudy,1016.35,2,Summer,8.0,inland,Cloudy
W6376,33.0,61,18.0,89.0,overcast,991.43,2,Spring,5.0,coastal,Rainy
W11841,-4.0,23,12.5,67.0,partly cloudy,934.44,8,Autumn,7.5,inland,Sunny
W12696,21.0,82,14.5,59.0,overcast,995.44,3,Winter,1.0,coastal,Rainy
W2618,14.0,74,3.5,87.0,overcast,1019.81,2,Summer,11.5,coastal,Cloudy
W2556,20.0,35,7.5,15.0,partly cloudy,1019.01,5,Winter,8.5,coastal,Sunny
W9423,14.0,63,13.5,32.0,partly cloudy,1012.13,1,Winter,5.5,coastal,Cloudy
W3867,60.0,104,24.5,78.0,overcast,996.49,9,Winter,1.5,inland,Rainy
W1828,26.0,68,9.5,18.0,partly cloudy,1014.65,5,Autumn,8.0,mountain,Sunny
W11276,56.0,86,14.5,97.0,partly cloudy,1028.92,9,Summer,4.5,mountain,Sunnyy
W11294,13.0,106,1.5,108.0,partly cloudy,1016.67,2,Summer,4.0,mountain,Cloudy
W4066,17.0,60,9.5,25.0,overcast,1012.99,2,Summer,8.5,inland,Cloudy
W5073,15.0,53,4.5,13.0,partly cloudy,1008.33,2,Autumn,9.0,coastal,Cloudy
W8818,19.0,22,0.5,75.0,partly cloudy,1191.94,12,Spring,9.0,coastal,Cloudy
W12211,37.0,34,2.0,1.0,partly cloudy,1013.31,5,Summer,8.0,mountain,Sunny
W9119,32.0,77,8.0,36.0,partly cloudy,1000.35,1,Spring,7.5,mountain,Cloudy
W4652,44.0,67,6.5,12.0,partly cloudy,1013.97,10,Spring,8.0,inland,Sunny
W7074,35.0,50,8.5,11.0,clear,1016.88,10,Summer,10.0,coastal,Sunny
W2473,12.0,64,1.5,21.0,overcast,1008.37,4,Spring,5.5,coastal,Cloudy
W2806,35.0,62,1.0,6.0,clear,1025.0,10,Spring,5.5,coastal,Sunny
W3905,22.0,53,11.0,39.0,partly cloudy,1007.42,3,Winter,8.0,coastal,Cloudy
W4129,23.0,36,7.5,11.0,partly cloudy,1026.31,5,Autumn,8.0,inland,Sunny
W11302,28.0,67,3.5,25.0,partly cloudy,1015.6,1,Autumn,6.5,mountain,Cloudy
W9337,20.0,76,16.5,68.0,overcast,1000.91,2,Autumn,5.0,coastal,Rainy
W10197,-20.0,38,8.0,61.0,partly cloudy,984.6,14,Spring,15.0,mountain,Cloudy
W7068,17.0,65,5.5,16.0,overcast,1001.2,4,Winter,6.5,coastal,Cloudy
W2933,31.0,75,8.0,80.0,partly cloudy,1026.17,9,Summer,8.0,mountain,Sunny
W3958,10.0,59,13.0,40.0,overcast,1019.43,4,Spring,7.0,coastal,Cloudy
W1632,39.0,63,1.5,15.0,clear,1027.49,10,Spring,9.5,mountain,Sunny
W2378,30.0,77,6.0,85.0,partly cloudy,1000.86,2,Summer,3.5,inland,Rainy
W7699,31.0,98,11.0,51.0,overcast,995.61,3,Autumn,2.0,mountain,Rainy
W479,22.0,47,2.5,1.0,clear,1025.67,7,Autumn,8.5,mountain,Sunny
W2151,20.0,51,12.5,45.0,partly cloudy,1019.45,2,Winter,6.0,mountain,Cloudy
W7105,23.0,89,15.5,100.0,clear,1021.18,13,Winter,3.5,coastal,Sunny
W5286,30.0,99,14.0,96.0,overcast,1000.84,2,Summer,3.0,mountain,Rainy
W9482,31.0,69,3.5,12.0,partly cloudy,1003.66,1,Autumn,7.0,coastal,Cloudy
W11865,19.0,61,13.5,22.0,partly cloudy,1008.57,3,Spring,8.0,inland,Cloudy
W7292,81.0,76,6.5,80.0,clear,1029.69,1,Summer,8.0,coastal,Sunny
W3515,33.0,36,9.0,0.0,partly cloudy,1020.17,11,Summer,9.5,inland,Sunny
W3014,22.0,66,3.0,30.0,overcast,1003.22,2,Autumn,6.5,coastal,Cloudy
W8158,-16.0,58,10.0,36.0,cloudy,1004.13,14,Autumn,17.5,inland,Cloudy
W3200,14.0,63,12.5,16.0,partly cloudy,1003.65,3,Winter,7.5,coastal,Cloudy
W9529,-1.0,61,7.5,89.0,overcast,994.64,1,Winter,2.5,inland,Snowy
W7938,33.0,48,1.5,6.0,clear,1017.2,10,Autumn,6.0,inland,Sunny
W7073,33.0,95,6.5,75.0,partly cloudy,1007.64,2,Spring,4.5,mountain,Rainy
W4150,26.0,37,0.5,13.0,clear,1018.5,6,Winter,7.5,inland,Sunny
W8341,31.0,95,16.0,62.0,partly cloudy,1017.8,1,Spring,1.5,inland,Rainy
W5451,52.0,71,9.5,81.0,partly cloudy,1008.58,3,Winter,3.0,mountain,Cloudy
W2990,33.0,31,9.5,56.0,partly cloudy,1062.27,0,Summer,16.5,coastal,Rainy
W6045,13.0,96,7.0,50.0,partly cloudy,1012.72,2,Winter,3.0,coastal,Rainy
W7850,22.0,72,11.0,18.0,overcast,1015.53,3,Winter,8.5,coastal,Cloudy
W4640,1.0,89,5.0,93.0,partly cloudy,997.29,0,Winter,4.5,inland,Snowy
W4028,30.0,71,2.0,15.0,overcast,1013.8,4,Spring,7.0,coastal,Cloudy
W1474,44.0,45,3.5,14.0,partly cloudy,1024.65,7,Spring,8.0,mountain,Sunny
W12601,60.0,81,11.0,102.0,clear,1018.32,7,Autumn,12.0,coastal,Sunny
W1183,21.0,32,2.5,3.0,clear,1026.93,6,Spring,5.5,mountain,Sunny
W3407,25.0,63,4.0,0.0,clear,1022.5,6,Spring,9.5,inland,Sunny
W9316,22.0,30,3.5,14.0,clear,1013.31,10,Autumn,7.5,inland,Sunny
W427,32.0,68,6.0,1.0,clear,1016.28,10,Spring,9.5,mountain,Sunny
W2012,11.0,53,1.5,37.0,partly cloudy,1002.88,1,Winter,5.5,mountain,Cloudy
W3918,30.0,82,9.5,99.0,partly cloudy,1008.27,1,Spring,2.0,inland,Rainy
W932,-19.0,59,4.0,11.0,overcast,1022.41,1,Autumn,19.0,mountain,Snowy
W12649,33.0,77,5.0,47.0,partly cloudy,1006.27,3,Autumn,5.0,coastal,Cloudy
W7731,20.0,64,5.5,35.0,overcast,1019.89,2,Summer,8.5,coastal,Cloudy
W8452,23.0,91,3.0,82.0,overcast,1001.42,11,Winter,4.0,mountain,Cloudy
W957,34.0,63,19.0,61.0,overcast,1001.99,3,Autumn,3.0,inland,Rainy
W3815,21.0,67,8.0,6.0,partly cloudy,1026.98,9,Autumn,7.5,coastal,Sunny
W4582,77.0,82,11.0,94.0,clear,1025.27,2,Spring,6.5,coastal,Sunny
W9385,38.0,62,2.5,10.0,clear,1023.64,11,Summer,6.0,mountain,Sunny
W10243,14.0,56,8.5,27.0,overcast,1006.47,2,Autumn,6.5,mountain,Cloudy
W4977,23.0,91,15.0,69.0,overcast,1019.6,1,Winter,4.5,inland,Rainy
W1258,16.0,97,12.0,89.0,partly cloudy,1002.71,2,Autumn,3.0,inland,Rainy
W714,23.0,83,9.5,90.0,overcast,1010.97,3,Winter,3.5,inland,Rainy
W5104,30.0,37,7.5,1.0,clear,1011.99,9,Spring,9.5,mountain,Sunny
W11026,20.0,69,5.0,23.0,overcast,1009.27,2,Spring,7.0,inland,Cloudy
W10887,21.0,73,4.0,41.0,overcast,1002.3,4,Summer,6.0,inland,Cloudy
W12039,18.0,60,3.5,16.0,partly cloudy,1000.61,3,Autumn,8.5,inland,Cloudy
W5550,17.0,54,4.5,13.0,partly cloudy,1016.31,4,Spring,5.0,inland,Cloudy
W2996,21.0,91,12.5,81.0,partly cloudy,1000.03,3,Spring,2.0,coastal,Rainy
W7750,30.0,58,2.0,18.0,clear,1029.24,5,Spring,9.5,coastal,Sunny
W12982,-5.0,80,6.0,94.0,overcast,994.61,1,Winter,3.0,mountain,Snowy
W3373,20.0,75,13.0,32.0,partly cloudy,1002.16,3,Summer,8.0,inland,Cloudy
W3272,30.0,50,1.0,15.0,overcast,1007.28,1,Summer,6.5,coastal,Cloudy
W10688,33.0,58,3.5,14.0,clear,1028.32,5,Summer,9.0,inland,Sunny
W5321,22.0,31,8.5,1.0,clear,1015.9,8,Spring,5.5,coastal,Sunny
W9810,31.0,67,6.0,17.0,clear,1017.77,11,Spring,6.0,mountain,Sunny
W2941,34.0,54,10.0,10.0,partly cloudy,1018.17,1,Autumn,7.0,inland,Cloudy
W1982,34.0,36,3.0,2.0,clear,1023.66,9,Spring,9.0,coastal,Sunny
W3015,41.0,52,3.0,18.0,partly cloudy,1029.47,10,Summer,7.5,inland,Sunny
W4609,-8.0,97,3.5,61.0,partly cloudy,989.47,0,Winter,1.0,inland,Snowy
W7000,21.0,73,12.0,77.0,clear,1029.51,4,Autumn,11.5,coastal,Sunny
W1867,22.0,37,0.5,0.0,partly cloudy,1024.23,8,Autumn,5.5,coastal,Sunny
W11742,14.0,77,12.5,48.0,overcast,1005.25,2,Spring,5.5,coastal,Cloudy
W4946,-20.0,28,11.0,77.0,cloudy,883.37,13,Spring,12.5,coastal,Rainy
W2907,27.0,72,5.5,56.0,cloudy,1091.74,4,Spring,11.0,inland,Rainy
W7247,30.0,61,1.5,11.0,clear,1020.86,7,Autumn,7.0,mountain,Sunny
W849,21.0,61,6.0,17.0,overcast,1019.35,3,Autumn,6.5,inland,Cloudy
W941,7.0,76,17.5,106.0,overcast,1019.09,2,Autumn,5.5,coastal,Rainy
W3778,23.0,60,5.0,9.0,clear,1011.77,6,Spring,7.0,coastal,Sunny
W12570,14.0,80,18.0,75.0,overcast,1016.31,0,Winter,1.5,mountain,Rainy
W617,32.0,60,9.0,52.0,overcast,992.85,3,Winter,4.5,coastal,Rainy
W8921,20.0,96,19.0,78.0,overcast,1010.81,1,Spring,1.5,inland,Rainy
W1668,10.0,81,11.5,75.0,partly cloudy,1006.82,3,Summer,3.5,inland,Rainy
W12026,29.0,45,3.5,1.0,clear,1029.92,11,Autumn,8.5,coastal,Sunny
W12,38.0,43,2.0,16.0,clear,1029.16,11,Autumn,7.5,inland,Sunny
W1623,28.0,67,10.0,42.0,partly cloudy,1011.76,2,Autumn,5.0,inland,Cloudy
W12263,24.0,29,5.5,9.0,clear,1025.51,8,Spring,5.5,mountain,Sunny
W5745,-2.0,64,2.0,68.0,overcast,990.02,0,Winter,4.0,mountain,Snowy
W5611,28.0,49,4.5,12.0,clear,1010.13,11,Spring,8.0,mountain,Sunny
W1741,17.0,66,6.5,21.0,partly cloudy,1014.07,4,Summer,5.5,mountain,Cloudy
W2623,19.0,70,8.0,31.0,partly cloudy,1009.02,3,Winter,9.0,mountain,Cloudy
W11094,26.0,71,11.5,85.0,partly cloudy,1007.77,1,Autumn,5.0,coastal,Rainy
W13193,31.0,24,8.0,5.0,clear,1029.61,8,Summer,9.0,inland,Sunny
W12164,18.0,76,10.5,44.0,partly cloudy,1015.21,2,Winter,9.0,inland,Cloudy
W1902,26.0,64,4.5,23.0,partly cloudy,1002.01,2,Spring,5.5,coastal,Cloudy
W6586,33.0,79,17.0,55.0,overcast,1014.11,1,Spring,2.5,coastal,Rainy
W3374,-7.0,95,14.0,91.0,overcast,990.96,1,Winter,5.0,mountain,Snowy
W4638,32.0,51,0.0,28.0,partly cloudy,1000.21,1,Winter,5.5,inland,Cloudy
W1768,36.0,86,18.5,76.0,partly cloudy,1009.0,9,Winter,5.0,mountain,Cloudy
W2561,30.0,54,7.5,15.0,overcast,1011.24,1,Spring,7.0,coastal,Cloudy
W1506,41.0,101,19.0,78.0,clear,1023.28,9,Winter,3.5,coastal,Sunny
W705,29.0,51,11.5,14.0,partly cloudy,1016.46,3,Winter,5.0,coastal,Cloudy
W6117,-14.0,83,15.0,108.0,overcast,999.33,11,Winter,4.0,inland,Snowy
W6263,26.0,79,15.5,99.0,partly cloudy,1019.63,13,Spring,2.0,coastal,Cloudy
W8546,32.0,67,3.0,26.0,partly cloudy,1019.99,4,Winter,5.0,mountain,Cloudy
W3156,44.0,49,10.0,5.0,partly cloudy,1010.38,10,Spring,10.0,mountain,Sunny
W9755,32.0,62,8.5,38.0,partly cloudy,1001.08,2,Autumn,6.5,inland,Cloudy
W1190,27.0,54,1.0,13.0,partly cloudy,1009.82,2,Summer,5.5,coastal,Cloudy
W274,41.0,33,3.5,5.0,partly cloudy,1021.88,6,Spring,8.0,coastal,Sunny
W373,-3.0,81,6.0,87.0,overcast,985.5,0,Winter,4.5,mountain,Snowy
W7739,44.0,63,8.5,14.0,clear,1016.61,7,Winter,5.5,coastal,Sunny
W11604,25.0,68,15.0,32.0,partly cloudy,1004.28,3,Summer,7.0,inland,Cloudy
